Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
Baan Ongkharak bed and breakfast,121,4 star,"9.4
Exceptional
2 reviews","English, Thai",2 reviews,"142 Soi Ongkharak, Chatuchak, Bangkok, Thailand, 10300",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,10.0,9.0,9.0,10.0,9.0
Smart Mansion,JMI,3.5 star,"8.1
Excellent
41 reviews","English, Thai",41 reviews,"8 Soi 164 Yek 3 Ramkhamhaeng Road ,Minburi, Suvarnabhumi Airport, Bangkok, Thailand, 10510",,,,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,False,0,8.4,7.6,7.3,8.4,8.0
Livinn91 Hotel,181,3 star,"9.2
Exceptional
11 reviews","English, Thai",11 reviews,"91 Phahurat Road Wang Burapha Phirom, Phra Nakhon, Khaosan, Bangkok, Thailand, 10200",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,9.4,8.7,8.7,8.9,9.9
YX曼谷经济别墅,599,5 star,,"Kitchen basics (cookware, oils, condiments), Microwave, Oven, Refrigerator, Stove",Clear all,"Siam, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Designer luxury condo @ BTS Ekkamai,173,4 star,,"Dishes and dining utensils, Freezer, Refrigerator, Stove",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
"VK MANSION, 5 min walk to MRT, 5 malls around.#1",76,5 star,"8.1
Excellent
7 reviews",Balcony or terrace,7 reviews,"Ratchada, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,7.4,7.7,8.9,8.0,8.6
Two bedrooms and one living room(family A ),153,3 star,,"English, Thai",Clear all,"Bang Na, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
[hiii]Forest Sea|BoundlessPool|Ramkhamhaeng-BKK243,83,5 star,,Wheelchair accessible,Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Catory Villa,196,0 star,"8.4
Excellent
10 reviews","English, Thai",10 reviews,"South Thonburi, Bangkok, Thailand",,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,9.4,9.4,7.2,9.1,9.7
StaycationBKK Huai Khwang!! Good location!!,79,5 star,"9.8
Exceptional
36 reviews","English, Chinese [Mandarin], Thai",36 reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,10.0,8.0,8.0,8.0,8.0
Free pick up&drop off @Amari(opposite Dmk airport),56,5 star,,Body wash,Clear all,"Don Mueang International Airport, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Grand Tower Inn Residence Sathorn,JMI,4 star,"9.2
Exceptional
1 review","English, Thai",1 review,"Charoennakorn 14/2, Charoennakorn Road, Khlongtonsai, Khlongsan, Bangkok Riverside, Bangkok, Thailand, 10600",,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,8.0,8.0,10.0,10.0,10.0
[hiii]Tristrem Carlyon/Rama9/MRTPhetchaburi-BKK196,104,5 star,,"TV, Wi-Fi",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Cozy6paxBalcony MRT Phraram9/4Central Rama9,99,5 star,"9.2
Exceptional
64 reviews","TV, Wi-Fi",64 reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.0,4.0,6.0,8.0,4.0
"HOMEROOM L3 in Center of Bangkok, Walkable to Mall",141,5 star,"9.6
Exceptional
116 third party reviews","TV, Wi-Fi",116 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Asoke&Sukhumvit#Near Terminal 21&Nana#Max4@2BR(04),385,4.5 star,"8.2
Excellent
69 reviews","Cable channels, Internet, TV, Wi-Fi",69 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.6,5.8,6.7,6.4,6.4
Wan 1 BKK near MRT train night market pool gym,73,3 star,,"TV, Wi-Fi",Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Man 6 MRT Huaikhwang / night market /pool /gym,75,3 star,"9.5
Exceptional
13 third party reviews","TV, Wi-Fi",13 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Arca Studio Ratchaprarop Pratunam1,141,4 star,"7.0
Very good
2 third party reviews","TV, Wi-Fi",2 third party reviews,"Pratunam, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Oxygen II Superior Apartment Two-Bedroom Infinity,270,4.5 star,,"TV, Wi-Fi",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Garden Resort Eakkamai,JMI,5 star,"9.6
Exceptional
1 review",,1 review,"9/9 Soi Eakkamai 7 , Sukhumvit 63 Rd., Klongton-Nue, Wattana, Bangkok Thailand 10110, 13, Sukhumvit, Bangkok, Thailand, 10110",,,,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,10.0,10.0,8.0,10.0,10.0
Man 8 Ratchada train night market close to MRT,76,3 star,"9.3
Exceptional
9 third party reviews","TV, Wi-Fi",9 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Man 10 train night market near MRT/ pool/gym,65,3 star,"9.0
Exceptional
23 third party reviews","TV, Wi-Fi",23 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Whizdom@Punnawithi,156,5 star,"9.6
Exceptional
6 third party reviews","English, Thai",6 third party reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
[hiii]DreamyTraveler/InfinityPool/Rama9-BKK234,79,5 star,,Wheelchair accessible,Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
nest condo,85,4.5 star,"8.6
Excellent
32 reviews","English, Thai",32 reviews,"Bang Kapi, Bangkok, Thailand",,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,8.6,9.0,8.6,8.5,8.8
Baanpin Hotel & Breakfast Restaurant,193,5 star,"8.9
Excellent
9 reviews","Cable channels, Internet, TV, Wi-Fi",9 reviews,"Khaosan, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.9,8.2,9.6,9.1,8.7
Business suite G,151,2 star,"6.0
Good
10 reviews","Microwave, Refrigerator, Stove",10 reviews,"Bang Na, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.8,6.0,6.9,5.8,6.2
XM อพาร์ทเม้นท์ สะพานควาย,132,5 star,"5.8
Review score
12 reviews","Cable channels, TV, Wi-Fi",12 reviews,"Chatuchak, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5.8,6.0,6.2,6.2,6.0
InterContinental Bangkok (SHA Plus+),987,5 star,"8.9
Excellent
1,979 reviews","English, Arabic, Chinese [Mandarin], Dutch, Japanese, Korean, Thai","1,979 reviews","973 Phloen Chit Road, Siam, Bangkok, Thailand, 10330",37,381,3,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,0,9.0,8.9,9.5,8.9,9.0
"Cozy 4pax MRT Phraram9, 2Central Rama9 Mall",48,5 star,"9.7
Exceptional
31 third party reviews","TV, Wi-Fi",31 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Chan @ Pahonyothin Soi 8,97,3 star,,"Internet, TV, Wi-Fi",Clear all,"Chatuchak, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Man 6 MRT Huaikhwang / night market /pool /gym,75,3 star,"9.5
Exceptional
13 third party reviews","TV, Wi-Fi",13 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Arca Studio Ratchaprarop Pratunam1,141,4 star,"7.0
Very good
2 third party reviews","TV, Wi-Fi",2 third party reviews,"Pratunam, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Sleezz at DMK,67,4 star,"9.4
Exceptional
4 reviews","English, Thai",4 reviews,"Don Mueang International Airport, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9.4,9.4,9.4,9.4,9.4
The Posh Phayathai,JMI,3 star,"9.0
Exceptional
3,588 reviews","English, Thai","3,588 reviews","55/21-23 Phayathai Road., Thanon Phayathai, Rajthewee, Bangkok, Pratunam, Bangkok, Thailand, 10400",,,,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0,9.0,8.8,9.6,8.8,9.0
Oxygen II Superior Apartment Two-Bedroom Infinity,270,4.5 star,,"TV, Wi-Fi",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Man 8 Ratchada train night market close to MRT,76,3 star,"9.3
Exceptional
9 third party reviews","TV, Wi-Fi",9 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Man 10 train night market near MRT/ pool/gym,65,3 star,"9.0
Exceptional
23 third party reviews","TV, Wi-Fi",23 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Nice景觀舒服開揚/特大會所設施/近Phra Ram 9MRT臨近夜市,137,4 star,,"Dishes and dining utensils, Microwave, Refrigerator, Stove",Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
[Oxygen V] High-rise landmark landscape view,159,5 star,"9.6
Exceptional
1 review","TV, Wi-Fi",1 review,"Sukhumvit, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,10.0,10.0,8.0,10.0,10.0
Whizdom@Punnawithi,156,5 star,"9.6
Exceptional
6 third party reviews","English, Thai",6 third party reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
[hiii]DreamyTraveler/InfinityPool/Rama9-BKK234,79,5 star,,Wheelchair accessible,Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
nest condo,85,4.5 star,"8.6
Excellent
32 reviews","English, Thai",32 reviews,"Bang Kapi, Bangkok, Thailand",,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,8.6,9.0,8.6,8.5,8.8
Queen bedroom Design Award Winner with decent ppl,57,5 star,"4.0
Review score
1 review",Wheelchair accessible,1 review,"Ratchada, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2.0,6.0,6.0,4.0,2.0
The Quarter Bangkok Ratchathewi,JMI,3 star,"9.3
Exceptional
76 reviews","English, Thai",76 reviews,"Ratchathewi intersection. Phayathai road, Pratunam, Bangkok, Thailand, 10400",,,,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,9.6,8.6,9.2,9.7,9.2
Baanpin Hotel & Breakfast Restaurant,193,5 star,"8.9
Excellent
9 reviews","Cable channels, Internet, TV, Wi-Fi",9 reviews,"Khaosan, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.9,8.2,9.6,9.1,8.7
Business suite G,151,2 star,"6.0
Good
10 reviews","Microwave, Refrigerator, Stove",10 reviews,"Bang Na, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.8,6.0,6.9,5.8,6.2
XM อพาร์ทเม้นท์ สะพานควาย,132,5 star,"5.8
Review score
12 reviews","Cable channels, TV, Wi-Fi",12 reviews,"Chatuchak, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5.8,6.0,6.2,6.2,6.0
InterContinental Bangkok (SHA Plus+),JMI,5 star,"8.9
Excellent
1,979 reviews","English, Arabic, Chinese [Mandarin], Dutch, Japanese, Korean, Thai","1,979 reviews","973 Phloen Chit Road, Siam, Bangkok, Thailand, 10330",37,381,3,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,0,9.0,8.9,9.5,8.9,9.0
"Cozy 4pax MRT Phraram9, 2Central Rama9 Mall",48,5 star,"9.7
Exceptional
31 third party reviews","TV, Wi-Fi",31 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Chan @ Pahonyothin Soi 8,97,3 star,,"Internet, TV, Wi-Fi",Clear all,"Chatuchak, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
"Studio Room,Bangkok Near BTS Wutthakat&Bangwa",79,4.5 star,"9.0
Exceptional
39 reviews",Thai,39 reviews,"South Thonburi, Bangkok, Thailand",,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,9.5,9.2,8.6,9.4,9.4
,JMI,4.5 star,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Pradipat Hotel,JMI,3 star,"6.6
Good
346 reviews","English, Thai",346 reviews,"173/1 Pradipat Rd., samsean Nai Payathai, Chatuchak, Bangkok, Thailand, 10400",,,,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,0,6.0,6.1,7.4,6.2,6.6
DB Plus 2,90,5 star,"7.5
Very good
31 reviews","English, Thai",31 reviews,"14, Soi 24 Nak Niwat Rd., Ladprao, Ladprao , Ratchada, Bangkok, Thailand, 10230",,,,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,0,7.5,7.0,6.4,8.0,7.0
Gfeel (Private family bedroom sharing bathroom ),54,2 star,"7.1
Very good
20 reviews",Paid parking,20 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,7.5,6.2,6.5,7.5,7.9
,JMI,4.5 star,,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
218 Happy court,38,3 star,"7.1
Very good
5 reviews","Cable channels, Internet, TV, Wi-Fi",5 reviews,"Bang Kapi, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7.6,7.2,6.4,8.0,6.4
Yu 2 center of BKK Ratchada Train night market,76,3 star,"9.1
Exceptional
19 third party reviews","TV, Wi-Fi",19 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
sorry we re closed,39,2 star,"6.0
Good
1 review","Cable channels, Internet, TV, Wi-Fi",1 review,"Pratunam, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,6.0,6.0,8.0,6.0,4.0
"Ekamai/ 4Bed+4Bath/ Free Airport Pick Up, 6th Fl",551,4 star,,"Cable channels, Internet, TV, Wi-Fi",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Song 4 Bangkok One Bedroom near MRT Huaikhwang,95,3 star,"10
Exceptional
15 third party reviews","TV, Wi-Fi",15 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Run 5 Bangkok Near MRT Ratchda Train Night Market,75,3 star,"9.8
Exceptional
8 third party reviews","TV, Wi-Fi",8 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Bangkok Centre Hotel (SHA Plus+),JMI,4 star,"7.5
Very good
1,810 reviews","English, Chinese [Mandarin], French, Japanese, Norwegian, Thai","1,810 reviews","328, Rama IV Road (Close to China Town), China Town, Bangkok, Thailand, 10500",1,220,243,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,7.1,6.8,8.3,6.9,7.1
Wan 4 near MRT and train night market with pool,95,3 star,"9.1
Exceptional
26 third party reviews","TV, Wi-Fi",26 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False
[hiii]Hyacinth|PoolRama9|MRT|Airport Link-BKK190,103,5 star,,"TV, Wi-Fi",Clear all,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
At FOUR _6 Bed_CITY CENTER_Nana BTS_ MBK_ Siam,580,5 star,"9.7
Exceptional
61 reviews","English, Thai",61 reviews,"Sukhumvit, Bangkok, Thailand",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,8.0,10.0,10.0,9.0,10.0
Arca Studio Ratchaprarop Pratunam2,137,4.5 star,"8.6
Excellent
31 reviews","English, Thai",31 reviews,"Pratunam, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.0,6.0,6.0,6.0,6.0
Rangnam Apartment Arca14,140,5 star,"8.9
Excellent
26 reviews",Refrigerator,26 reviews,"Pratunam, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,10.0,10.0,9.0,10.0,10.0
Man 13 MRT Ratchada train night market,79,3 star,"9.5
Exceptional
20 third party reviews","TV, Wi-Fi",20 third party reviews,"Ratchada, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Watergate Market- Central Shopping Centre - Villas,447,5 star,,"Dishes and dining utensils, Microwave, Refrigerator",Clear all,"Pratunam, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Gfeel (Private family bedroom sharing bathroom),53,2 star,"5.2
Review score
13 reviews",Paid parking,13 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4.3,3.8,5.3,3.5,5.6
,JMI,4 star,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Cozy Pillow Vacation house City center BTS&MRT,599,4 star,"10
Exceptional
10 third party reviews","Dishes and dining utensils, Freezer, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",10 third party reviews,"Sukhumvit, Bangkok, Thailand",,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
BaanYuSaBai Guest House in Bangkok,50,4.5 star,"9.0
Exceptional
3 third party reviews","Internet, Wi-Fi",3 third party reviews,"Thonburi, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Unifly Petkasem62,64,4 star,"7.1
Very good
16 reviews","Dishes and dining utensils, Freezer, Microwave, Refrigerator",16 reviews,"Thonburi, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,7.1,7.2,7.9,6.3,7.7
Four Bed+4 Bath+Concept House+Free Airport Pick Up,447,4 star,"10
Exceptional
3 third party reviews","Cable channels, Internet, TV, Wi-Fi",3 third party reviews,"Sukhumvit, Bangkok, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Hong hostel,50,0 star,"10
Exceptional
3 reviews",Thai,3 reviews,"83/14 Prachathipatai Road, Khaosan, Bangkok, Thailand, 10200",,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,8.3,8.0,8.9,8.1,8.6
Sumalee @ Siamese Gioia Condo Sukhumvit 31,103,4 star,"7.3
Very good
4 reviews","English, Thai",4 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,0,8.0,8.0,8.7,7.3,8.7
Whole property 100-year-old boutique hotel,"2,082",0 star,,Wi-Fi,Clear all,"Khaosan, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
,JMI,4 star,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Large Beautiful swimming pool and gym 1BR near BTS,252,5 star,"9.8
Exceptional
74 reviews","English, Thai",74 reviews,"Sukhumvit, Bangkok, Thailand",,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,8.0,4.0,6.0,6.0,4.0
Gate43 Garden Villa,JMI,4 star,"9.7
Exceptional
4 reviews","Free Wi-Fi in all rooms!, Internet",4 reviews,"439-439/1 M.15 Kingkaew road, Suvarnabhumi Airport, Bangkok, Thailand, 10540",,,,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0,10.0,9.5,10.0,9.5,9.5
Europy CondoTels,66,5 star,,"Cable channels, Internet, TV, Wi-Fi",Clear all,"Thonburi, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,False,False,False,False,False
New Room/Ratchada/Infinity Pool/Shopping Street,89,4 star,"8.4
Excellent
1 review","Internet, TV, Wi-Fi",1 review,"Ratchada, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,8.0,8.0,10.0,8.0,8.0
NP HOUSE (2nd Floor),256,4.5 star,"9.2
Exceptional
22 reviews",Thai,22 reviews,"Pratunam, Bangkok, Thailand",,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,9.5,8.0,9.9,9.3,9.2
Family room 6 Beds in Tropical Summer Hostel,198,4 star,,"Cable channels, Wi-Fi",Clear all,"Sathorn, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Penthouse 2 bedroom Lake view near Impact&Donmuang,223,5 star,,"Cable channels, Internet, TV, Wi-Fi",Clear all,"Don Mueang International Airport, Bangkok, Thailand",,,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
BB wong sawang,480,5 star,"8.8
Excellent
14 reviews",Thai,14 reviews,"Chatuchak, Bangkok, Thailand",,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,8.1,8.9,8.9,8.6,9.7
Park Avenue@Huamark,79,0 star,"8.7
Excellent
9 reviews","English, Thai",9 reviews,"128/98-99, Soi Ramkhamhang 24 Yaek 30, Huamark, Bangkapi, Ramkhamhaeng, Bangkok, Thailand, 10240",,,,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,0,5.8,6.3,5.4,5.8,6.7
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Xi 2 center of Bangkok MRT Huaikhwang,74,3 star,,"TV, Wi-Fi",Clear all,"Ratchada, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Money Grand Home,JMI,0 star,"7.6
Very good
5 reviews",Thai,5 reviews,"15 สรณคมน์9 สีกัน ดอนเมือง กรุงเทพ, Don Mueang International Airport, Bangkok, Thailand, 10210",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,10.0,7.5,9.2,5.8,9.2
Real Bangkok Guesthouse. Live like a real local.,325,3 star,"8.2
Excellent
22 reviews",English,22 reviews,"Siam, Bangkok, Thailand",,,,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,8.0,7.8,8.4,8.9,8.7
Impact MT House,291,5 star,"9.0
Exceptional
12 reviews","English, Thai",12 reviews,"Don Mueang International Airport, Bangkok, Thailand",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,9.3,9.7,9.7,10.0,10.0
T3 TWO Bedrooms WIFI Full kitchen 1 min to BTS,139,0 star,"8.7
Excellent
34 reviews","English, Thai",34 reviews,"Thonburi, Bangkok, Thailand",,,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,8.3,8.6,8.6,8.8,8.7
Family Hub Pratunam 6 FREE Airport pickup min 3nights and 4Adults stay,301,0 star,"4.2
Review score
4 reviews","English, Thai",4 reviews,"Pratunam, Bangkok, Thailand",,,,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,7.5,6.3,5.0,6.3,6.3
NIDO Guest house Impact Arena,371,4.5 star,"7.8
Very good
10 reviews","English, Chinese [Mandarin], Japanese, Thai",10 reviews,"Don Mueang International Airport, Bangkok, Thailand",,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,0,8.0,6.0,8.0,7.3,6.7
Marni house,154,3 star,"9.2
Exceptional
2 reviews","Free Wi-Fi in all rooms!, Internet",2 reviews,"272/9 Thanon Ratchawithi Khwaeng Wachira Phayaban, Khaosan, Bangkok, Thailand, 10300",,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Metro Luxe Rama 4,89,5 star,"8.8
Excellent
2 reviews","TV, Wi-Fi",2 reviews,"Sukhumvit, Bangkok, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.0,6.0,8.0,10.0,8.0
The Star of Sathorn,208,3.5 star,"9.0
Exceptional
44 reviews","English, Chinese [Mandarin], Japanese, Thai",44 reviews,"71/7 Krung Thon Buri 4, Khlongtonsai, Khet Khlong San, Bangkok, 10600 THAILAND, Thonburi, Bangkok, Thailand, 10600",,,,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,0,9.6,8.7,8.0,9.8,9.2
